cdt_last_act,cdt_plan,cdt_score,cdt_steps,cdt_subseq_last_act,cdt_subseq_plan,cdt_subseq_score,cdt_subseq_steps,cdt_subseq_validity,cdt_validity,complementary_plan,correct_part,curr_last_act,curr_plan,curr_score,curr_steps,curr_validity,domain,executability,final_score,gt_plan,improved_plan,improved_validity,instance_id,model,nr_plan_trace,plan_trace,subseq_last_act,subseq_plan,subseq_score,subseq_steps,subseq_validity,task,trace_score
3,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)', '(stack b a)', '(stack b a)', '(stack c b)', '(stack c b)']",3.1333333333333333,4,6,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,0,True,False,"['(stack b a)', '(pick-up c)', '(stack c b)']","['(unstack a b)', '(put-down a)', '(pick-up b)']",3,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)', '(stack b a)', '(stack b a)', '(stack c b)', '(stack c b)']",3.1333333333333333,4,False,random_blocksworld_3,False,3.1333333333333333,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']","['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",True,75,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'correct', 7: 'correct', 8: 'correct', 9: 'correct'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'redundant', 7: 'redundant', 8: 'redundant', 9: 'redundant'}",6,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,0,True,_one_shot,2.4
6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)']",4.0,0,6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)']",1.0,0,True,True,[],"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)']",6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)']","['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)']",True,76,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)']",1.0,0,True,_one_shot,4.0
2,"['(pick-up b)', '(stack b c)']",4.0,0,2,"['(pick-up b)', '(stack b c)']",1.0,0,True,True,[],"['(pick-up b)', '(stack b c)']",2,"['(pick-up b)', '(stack b c)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(pick-up b)', '(stack b c)']","['(pick-up b)', '(stack b c)']",True,77,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(pick-up b)', '(stack b c)']",1.0,0,True,_one_shot,4.0
6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)']",4.0,0,6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)']",1.0,0,True,True,[],"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)']",6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)']","['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)']",True,78,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)']",1.0,0,True,_one_shot,4.0
6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",4.0,0,6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",1.0,0,True,True,[],"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']","['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",True,79,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",1.0,0,True,_one_shot,4.0
0,[],0.0,4,0,[],0.0,4,False,False,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)']",[],0,[],0.0,4,False,random_blocksworld_3,True,0.0,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)']","['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)']",True,80,o4-mini_chat,{},{},0,[],0.0,4,False,_one_shot,0.0
6,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",4.0,0,6,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",1.0,0,True,True,[],"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",6,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']","['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",True,81,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",1.0,0,True,_one_shot,4.0
8,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",4.0,0,8,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",1.0,0,True,True,[],"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",8,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']","['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",True,82,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position', 7: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position', 7: 'position'}",8,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",1.0,0,True,_one_shot,4.0
2,"['(pick-up b)', '(stack b a)']",4.0,0,2,"['(pick-up b)', '(stack b a)']",1.0,0,True,True,[],"['(pick-up b)', '(stack b a)']",2,"['(pick-up b)', '(stack b a)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(pick-up b)', '(stack b a)']","['(pick-up b)', '(stack b a)']",True,83,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(pick-up b)', '(stack b a)']",1.0,0,True,_one_shot,4.0
1,"['(unstack a b)', '(stack b a)']",2.75,3,1,"['(unstack a b)', '(stack b a)']",1.0,3,False,False,"['(put-down a)', '(pick-up b)', '(stack b a)']",['(unstack a b)'],1,"['(unstack a b)', '(stack b a)']",2.75,3,False,random_blocksworld_3,False,2.75,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)']","['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)']",True,84,o4-mini_chat,"{0: 'position', 1: 'correct'}","{0: 'position', 1: 'correct'}",1,"['(unstack a b)', '(stack b a)']",1.0,3,False,_one_shot,3.0
4,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)']",4.0,0,4,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)']",1.0,0,True,True,[],"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)']",4,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)']","['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)']",True,85,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position'}",4,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)']",1.0,0,True,_one_shot,4.0
2,"['(pick-up c)', '(stack c b)']",4.0,0,2,"['(pick-up c)', '(stack c b)']",1.0,0,True,True,[],"['(pick-up c)', '(stack c b)']",2,"['(pick-up c)', '(stack c b)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(pick-up c)', '(stack c b)']","['(pick-up c)', '(stack c b)']",True,86,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(pick-up c)', '(stack c b)']",1.0,0,True,_one_shot,4.0
4,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",4.0,0,4,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,0,True,True,[],"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",4,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']","['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",True,87,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position'}",4,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,0,True,_one_shot,4.0
8,"['(pick-up a)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",3.1666666666666665,5,6,"['(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",1.0,0,True,True,[],"['(pick-up a)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",8,"['(pick-up a)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",3.1666666666666665,5,True,random_blocksworld_3,True,3.083333333333333,"['(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']","['(pick-up a)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",True,88,o4-mini_chat,"{0: 'correct', 2: 'correct', 3: 'correct', 5: 'correct', 6: 'correct', 7: 'correct', 1: 'same_act', 4: 'correct'}","{0: 'correct', 2: 'correct', 3: 'correct', 5: 'correct', 6: 'correct', 7: 'correct', 1: 'redundant', 4: 'redundant'}",6,"['(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",1.0,0,True,_one_shot,1.5
2,"['(pick-up b)', '(stack b a)']",4.0,0,2,"['(pick-up b)', '(stack b a)']",1.0,0,True,True,[],"['(pick-up b)', '(stack b a)']",2,"['(pick-up b)', '(stack b a)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(pick-up b)', '(stack b a)']","['(pick-up b)', '(stack b a)']",True,89,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(pick-up b)', '(stack b a)']",1.0,0,True,_one_shot,4.0
4,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",4.0,0,4,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",1.0,0,True,True,[],"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",4,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']","['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",True,90,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position'}",4,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",1.0,0,True,_one_shot,4.0
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c a)']",4.0,0,4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c a)']",1.0,0,True,True,[],"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c a)']",4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c a)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c a)']","['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c a)']",True,91,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position'}",4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c a)']",1.0,0,True,_one_shot,4.0
0,"['(unstack b a)', '(stack b a)', '(pick-up b)']",2.75,2,0,['(stack b a)'],1.0,2,False,False,"['(unstack b c)', '(stack b a)']",[],0,"['(unstack b a)', '(stack b a)', '(pick-up b)']",2.75,2,False,random_blocksworld_3,False,2.75,"['(unstack b c)', '(stack b a)']","['(unstack b c)', '(stack b a)']",True,92,o4-mini_chat,"{1: 'position', 0: 'same_act', 2: 'diff_act'}","{1: 'position', 0: 'same_act', 2: 'redundant'}",0,['(stack b a)'],1.0,2,False,_one_shot,1.6666666666666667
0,"['(pick-up c)', '(stack c a)', '(pick-up c)', '(stack c a)']",2.5,2,2,"['(pick-up c)', '(stack c a)']",1.0,0,True,False,"['(pick-up c)', '(stack c a)']",[],0,"['(pick-up c)', '(stack c a)', '(pick-up c)', '(stack c a)']",2.5,2,False,random_blocksworld_3,False,2.5,"['(pick-up c)', '(stack c a)']","['(pick-up c)', '(stack c a)']",True,93,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'correct', 3: 'correct'}","{0: 'position', 1: 'position', 2: 'redundant', 3: 'redundant'}",2,"['(pick-up c)', '(stack c a)']",1.0,0,True,_one_shot,2.0
0,[],0.0,6,0,[],0.0,6,False,False,"['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",[],0,[],0.0,6,False,random_blocksworld_3,True,0.0,"['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']","['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",True,94,o4-mini_chat,{},{},0,[],0.0,6,False,_one_shot,0.0
0,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)', '(unstack a c)', '(unstack c b)', '(stack b c)', '(stack a b)']",3.5,4,8,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",1.0,0,True,False,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",[],0,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)', '(unstack a c)', '(unstack c b)', '(stack b c)', '(stack a b)']",3.5,4,False,random_blocksworld_3,False,3.5,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']","['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",True,95,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position', 7: 'position', 8: 'correct', 9: 'correct', 10: 'correct', 11: 'correct'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position', 7: 'position', 8: 'redundant', 9: 'redundant', 10: 'redundant', 11: 'redundant'}",8,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",1.0,0,True,_one_shot,2.6666666666666665
2,"['(unstack b a)', '(stack b c)']",4.0,0,2,"['(unstack b a)', '(stack b c)']",1.0,0,True,True,[],"['(unstack b a)', '(stack b c)']",2,"['(unstack b a)', '(stack b c)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack b a)', '(stack b c)']","['(unstack b a)', '(stack b c)']",True,96,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(unstack b a)', '(stack b c)']",1.0,0,True,_one_shot,4.0
6,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",4.0,0,6,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",1.0,0,True,True,[],"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",6,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']","['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",True,97,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",1.0,0,True,_one_shot,4.0
6,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",4.0,0,6,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",1.0,0,True,True,[],"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",6,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']","['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",True,98,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",1.0,0,True,_one_shot,4.0
4,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)', '(pick-up c)', '(stack c b)']",3.583333333333333,3,3,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(pick-up c)', '(stack c b)']",1.0,5,False,False,"['(put-down a)', '(pick-up c)', '(stack c b)', '(pick-up a)', '(stack a c)']","['(unstack c a)', '(put-down c)', '(unstack a b)']",4,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)', '(pick-up c)', '(stack c b)']",3.583333333333333,3,False,random_blocksworld_3,False,3.583333333333333,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)', '(pick-up a)', '(stack a c)']","['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)', '(pick-up a)', '(stack a c)']",True,99,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 4: 'position', 5: 'position', 3: 'correct'}","{0: 'position', 1: 'position', 2: 'position', 4: 'position', 5: 'position', 3: 'correct'}",3,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(pick-up c)', '(stack c b)']",1.0,5,False,_one_shot,3.6666666666666665
2,"['(pick-up b)', '(stack b c)']",4.0,0,2,"['(pick-up b)', '(stack b c)']",1.0,0,True,True,[],"['(pick-up b)', '(stack b c)']",2,"['(pick-up b)', '(stack b c)']",4.0,0,True,random_blocksworld_3,True,4.0,"['(pick-up b)', '(stack b c)']","['(pick-up b)', '(stack b c)']",True,100,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(pick-up b)', '(stack b c)']",1.0,0,True,_one_shot,4.0
2,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(stack b a)', '(unstack b c)']",2.888888888888889,3,6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)']",1.0,0,True,False,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)']",[],0,"['(unstack b c)', '(unstack b c)', '(put-down b)', '(unstack c a)', '(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(stack b a)']",2.7777777777777777,3,False,random_blocksworld_3,False,2.833333333333333,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)']","['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)']",True,101,o4-mini_chat,"{0: 'position', 2: 'correct', 3: 'correct', 5: 'correct', 6: 'correct', 7: 'correct', 1: 'correct', 4: 'correct', 8: 'correct'}","{0: 'position', 2: 'correct', 3: 'correct', 5: 'correct', 6: 'correct', 7: 'correct', 1: 'redundant', 4: 'redundant', 8: 'redundant'}",6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)']",1.0,0,True,_one_shot,1.5555555555555556
2,"['(i43ia3g2ygc7vwqf object_0 object_6 object_7)', '(e6tbvxb13cxqiqfm object_8 object_0 object_7)', '(kl6t91ujyqzora0b object_8 object_0 object_6)']",2.8333333333333335,4,0,[],0,4,False,False,"['(i43ia3g2ygc7vwqf object_1 object_6 object_7)', '(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",[],2,"['(i43ia3g2ygc7vwqf object_0 object_6 object_7)', '(e6tbvxb13cxqiqfm object_8 object_0 object_7)', '(kl6t91ujyqzora0b object_8 object_0 object_6)']",2.8333333333333335,4,False,obfuscated_randomized_logistics,False,2.8333333333333335,"['(i43ia3g2ygc7vwqf object_1 object_6 object_7)', '(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']","['(i43ia3g2ygc7vwqf object_1 object_6 object_7)', '(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",True,1,o4-mini_chat,"{0: 'same_act', 1: 'same_act', 2: 'same_act'}","{0: 'same_act', 1: 'same_act', 2: 'same_act'}",0,[],0,4,False,_zero_shot,1.0
3,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",4.0,0,3,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",1.0,0,True,True,[],"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",3,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",4.0,0,True,obfuscated_randomized_logistics,True,4.0,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']","['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",True,2,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position'}","{0: 'position', 1: 'position', 2: 'position'}",3,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",1.0,0,True,_zero_shot,4.0
